id,date,type,distance,moving_time,total_elevation_gain,average_speed,average_heartrate,max_heartrate,average_watts,weighted_average_watts,trainer,gear_id,distance_km,speed_kmh
14998124229,2025-07-03 00:00:00,root='Ride',34948.4,3557,41.0,9.825,126.6,159.0,219.6,235.0,False,b16138567,34.9484,35.37
14974131050,2025-07-01 00:00:00,root='Swim',531.2,697,,0.762,117.0,132.0,,,False,,0.5312,2.7432000000000003
14971228884,2025-07-01 00:00:00,root='Ride',56338.2,6643,36.0,8.481,114.8,126.0,193.0,192.0,False,b7688713,56.3382,30.5316
14963940952,2025-06-30 00:00:00,root='Run',9304.5,2611,98.0,3.564,147.2,171.0,452.8,464.0,False,g19996876,9.3045,12.830400000000001
14959465241,2025-06-30 00:00:00,root='Swim',1406.6,1620,,0.868,124.6,145.0,,,False,,1.4065999999999999,3.1248
14954529301,2025-06-29 00:00:00,root='Sail',9539.8,3800,2.6,2.51,76.2,109.0,,,False,,9.5398,9.036
14951978447,2025-06-29 00:00:00,root='Ride',84320.2,9794,49.0,8.609,119.0,132.0,199.2,198.0,False,b7688713,84.3202,30.9924
14940293867,2025-06-28 00:00:00,root='Ride',55570.1,6231,129.0,8.918,127.2,154.0,218.7,230.0,False,b7688713,55.5701,32.1048
14924303416,2025-06-26 00:00:00,root='Run',10019.1,2836,84.0,3.533,144.8,168.0,451.4,460.0,False,g19996876,10.0191,12.7188
14914158520,2025-06-25 00:00:00,root='Ride',74100.3,7716,39.0,9.603,125.7,137.0,217.7,215.0,False,b16138567,74.1003,34.5708
14908332750,2025-06-25 00:00:00,root='Ride',48147.6,4749,37.0,10.138,127.0,136.0,204.7,204.0,False,b16138567,48.1476,36.4968
14892487219,2025-06-23 00:00:00,root='Run',6827.0,2192,76.0,3.115,130.4,142.0,406.5,398.0,False,g19996925,6.827,11.214
14889033122,2025-06-23 00:00:00,root='Swim',1800.0,1955,,0.921,126.8,146.0,,,True,,1.8,3.3156000000000003
14883210489,2025-06-22 00:00:00,root='Run',16055.3,5137,162.0,3.125,136.1,150.0,392.2,393.0,False,g19996925,16.0553,11.25
14869069641,2025-06-21 00:00:00,root='Ride',123740.0,13873,89.0,8.919,127.1,145.0,204.4,207.0,False,b7688713,123.74,32.1084
14852206664,2025-06-19 00:00:00,root='Ride',49244.5,4683,266.0,10.516,130.9,142.0,32.9,96.0,False,b16138567,49.2445,37.8576
14846246068,2025-06-19 00:00:00,root='Ride',48106.6,5103,30.0,9.427,127.8,143.0,214.8,216.0,False,b16138567,48.1066,33.9372
14841743571,2025-06-18 00:00:00,root='Run',10194.2,3225,76.0,3.161,134.4,147.0,392.8,377.0,False,g19996925,10.1942,11.3796
14827233218,2025-06-17 00:00:00,root='Swim',2025.0,2154,,0.94,133.1,150.0,,,True,,2.025,3.384
14819605305,2025-06-16 00:00:00,root='Ride',46232.5,4583,38.0,10.088,,,238.9,243.0,False,b16138567,46.2325,36.3168
14809304436,2025-06-15 00:00:00,root='Ride',51051.9,5248,67.0,9.728,,,221.6,223.0,False,b16138567,51.0519,35.0208
14795672230,2025-06-14 00:00:00,root='Ride',90998.2,10487,653.0,8.677,132.8,160.0,195.4,222.0,False,b16138567,90.9982,31.237199999999998
14778469391,2025-06-12 00:00:00,root='Run',6807.3,2014,34.0,3.38,142.2,159.0,426.5,427.0,False,g19996876,6.807300000000001,12.168
14769321282,2025-06-11 00:00:00,root='Ride',31308.4,3827,78.0,8.181,114.3,134.0,154.4,168.0,False,b16138567,31.308400000000002,29.4516
14764363517,2025-06-11 00:00:00,root='Swim',1725.0,1842,,0.936,128.0,153.0,,,True,,1.725,3.3696
14757256273,2025-06-10 00:00:00,root='Run',7754.4,2458,90.0,3.155,130.2,143.0,399.5,390.0,False,g19996925,7.7543999999999995,11.357999999999999
14745954701,2025-06-09 00:00:00,root='Ride',46060.3,5011,56.0,9.192,130.4,160.0,230.0,262.0,False,b7688713,46.060300000000005,33.0912
14720445683,2025-06-07 00:00:00,root='VirtualRide',34111.3,3812,373.0,8.948,124.9,141.0,226.3,230.0,False,b7688713,34.1113,32.2128
14716376143,2025-06-06 00:00:00,root='Run',10036.3,2883,98.0,3.481,147.4,165.0,448.6,451.0,False,g19996876,10.036299999999999,12.5316
14696746079,2025-06-04 00:00:00,root='Ride',15212.6,1820,10.0,8.359,120.2,132.0,234.3,220.0,False,b7688713,15.2126,30.0924
14695936757,2025-06-04 00:00:00,root='Ride',13875.4,1573,5.0,8.821,126.8,137.0,241.7,244.0,False,b7688713,13.875399999999999,31.7556
14690812824,2025-06-04 00:00:00,root='Ride',47856.8,5078,33.0,9.424,128.3,138.0,217.4,214.0,False,b7688713,47.8568,33.9264
14681433493,2025-06-03 00:00:00,root='Swim',2000.0,2162,,0.925,134.6,159.0,,,True,,2.0,3.33
14665265277,2025-06-01 00:00:00,root='Run',8861.1,2887,143.0,3.069,133.2,142.0,423.2,425.0,False,g19996925,8.8611,11.0484
14660155209,2025-06-01 00:00:00,root='Swim',1006.0,1116,3.4,0.901,132.1,154.0,,,False,,1.006,3.2436000000000003
14652028223,2025-05-31 00:00:00,root='Ride',123446.0,14529,74.0,8.497,126.7,173.0,196.1,226.0,False,b7688713,123.446,30.5892
14643487322,2025-05-30 00:00:00,root='Ride',42994.6,5146,36.0,8.355,110.6,123.0,182.4,184.0,False,b7688713,42.9946,30.078000000000003
14630336843,2025-05-29 00:00:00,root='Swim',1307.3,1588,,0.823,134.8,146.0,,,False,,1.3073,2.9628
14613449880,2025-05-27 00:00:00,root='Run',8046.1,2556,27.0,3.148,136.8,146.0,375.8,365.0,False,g19996925,8.046100000000001,11.3328
14611702882,2025-05-27 00:00:00,root='VirtualRide',40821.2,3740,164.0,10.915,109.5,130.0,216.7,217.0,False,b7688713,40.8212,39.294
14589012374,2025-05-25 00:00:00,root='VirtualRide',106772.0,11279,943.0,9.466,138.6,182.0,236.9,256.0,False,b7688713,106.772,34.0776
14578508319,2025-05-24 00:00:00,root='Swim',1575.0,1711,,0.921,127.3,156.0,,,True,,1.575,3.3156000000000003
14572523896,2025-05-23 00:00:00,root='Ride',33639.9,3796,78.0,8.862,121.4,133.0,219.5,220.0,False,b7688713,33.639900000000004,31.903200000000002
14553020891,2025-05-21 00:00:00,root='Run',9386.2,2927,75.0,3.207,135.9,144.0,412.0,414.0,False,g19996925,9.3862,11.5452
14542021879,2025-05-20 00:00:00,root='Ride',50013.2,5603,62.0,8.926,129.6,172.0,210.8,257.0,False,b7688713,50.0132,32.1336
14517117240,2025-05-18 00:00:00,root='Run',10203.1,2645,10.0,3.85,164.0,180.0,469.5,475.0,False,g19996876,10.203100000000001,13.860000000000001
14518554156,2025-05-18 00:00:00,root='Ride',42219.6,4045,62.0,10.437,,,238.3,240.0,False,b16138567,42.2196,37.5732
14517117131,2025-05-18 00:00:00,root='Swim',944.7,1082,,0.873,147.1,157.0,,,False,,0.9447000000000001,3.1428000000000003
14509533993,2025-05-17 00:00:00,root='Ride',40088.7,4470,84.0,8.968,,,176.9,179.0,False,b16138567,40.088699999999996,32.284800000000004
14495196539,2025-05-16 00:00:00,root='Swim',1275.0,1395,,0.914,133.0,149.0,,,True,,1.275,3.2904
14479993948,2025-05-14 00:00:00,root='Run',10130.3,3076,102.0,3.293,134.6,156.0,428.6,424.0,False,g19996876,10.1303,11.854800000000001
14469182382,2025-05-13 00:00:00,root='Ride',54414.1,5412,35.0,10.054,133.0,167.0,233.6,244.0,False,b7688713,54.4141,36.1944
14463459452,2025-05-13 00:00:00,root='Ride',48122.9,5530,37.0,8.702,130.9,149.0,229.6,233.0,False,b7688713,48.1229,31.3272
14446067045,2025-05-11 00:00:00,root='Ride',113432.0,12823,138.0,8.846,131.8,178.0,205.1,226.0,False,b7688713,113.432,31.8456
14427404951,2025-05-09 00:00:00,root='Swim',1825.1,2351,,0.776,131.2,155.0,,,False,,1.8251,2.7936
14407214396,2025-05-07 00:00:00,root='Run',8094.7,2534,42.0,3.194,132.6,144.0,411.2,404.0,False,g19996925,8.0947,11.4984
14398547534,2025-05-06 00:00:00,root='Ride',100651.0,9757,41.0,10.316,139.5,171.0,236.4,248.0,False,b7688713,100.651,37.137600000000006
14377442125,2025-05-04 00:00:00,root='Ride',70938.5,7687,110.0,9.228,125.2,147.0,228.4,229.0,False,b7688713,70.9385,33.2208
14355911077,2025-05-02 00:00:00,root='Run',7329.4,2136,41.0,3.431,143.8,161.0,432.8,431.0,False,g19996925,7.3294,12.351600000000001
14346752734,2025-05-01 00:00:00,root='Ride',52316.3,5643,28.0,9.271,128.5,143.0,227.3,227.0,False,b7688713,52.316300000000005,33.375600000000006
14339735371,2025-05-01 00:00:00,root='Ride',48599.4,5416,33.0,8.973,126.8,137.0,208.2,210.0,False,b7688713,48.5994,32.302800000000005
14334688213,2025-04-30 00:00:00,root='Run',6724.7,2086,38.0,3.224,137.8,151.0,406.3,396.0,False,g19996925,6.7246999999999995,11.6064
14325678467,2025-04-29 00:00:00,root='Ride',35344.1,3909,120.0,9.042,126.5,159.0,223.4,240.0,False,b7688713,35.3441,32.5512
14314678114,2025-04-28 00:00:00,root='Swim',1800.0,2056,,0.875,128.5,150.0,,,True,,1.8,3.15
14289528529,2025-04-26 00:00:00,root='Ride',81975.6,9097,121.0,9.011,129.1,163.0,214.8,238.0,False,b7688713,81.9756,32.4396
14284116466,2025-04-25 00:00:00,root='Ride',78924.5,9474,127.0,8.331,120.7,164.0,186.6,196.0,False,b7688713,78.9245,29.9916
14275803441,2025-04-24 00:00:00,root='Run',8031.5,2282,61.0,3.52,142.6,161.0,450.5,451.0,False,g19996876,8.0315,12.672
14264775373,2025-04-23 00:00:00,root='VirtualRide',22556.3,3523,744.0,6.403,149.2,186.0,260.6,291.0,False,b7688713,22.5563,23.0508
14235405244,2025-04-20 00:00:00,root='Run',8778.3,2789,71.0,3.147,128.6,144.0,407.4,409.0,False,g19996925,8.7783,11.3292
14223697785,2025-04-19 00:00:00,root='Ride',51975.4,6163,77.0,8.433,115.7,140.0,186.2,190.0,False,b7688713,51.9754,30.3588
14205531096,2025-04-17 00:00:00,root='Ride',49203.4,5241,32.0,9.388,129.1,161.0,231.8,235.0,False,b7688713,49.2034,33.7968
14200494266,2025-04-17 00:00:00,root='Ride',48082.4,5373,35.0,8.949,129.6,141.0,212.4,214.0,False,b7688713,48.0824,32.2164
14195817944,2025-04-16 00:00:00,root='Run',7024.3,2269,49.0,3.096,129.8,144.0,393.1,387.0,False,g19996925,7.0243,11.1456
14187572968,2025-04-15 00:00:00,root='VirtualRide',32400.9,3637,461.0,8.909,133.2,149.0,263.8,272.0,False,b7688713,32.4009,32.0724
14154101562,2025-04-12 00:00:00,root='Run',3735.3,1205,37.0,3.1,126.5,144.0,400.4,385.0,False,g19996925,3.7353,11.16
14148220629,2025-04-11 00:00:00,root='Ride',65984.2,7403,109.0,8.913,124.9,138.0,205.9,205.0,False,b7688713,65.9842,32.086800000000004
14139888075,2025-04-10 00:00:00,root='Ride',26002.9,3354,58.0,7.753,120.5,146.0,229.6,239.0,False,b12356755,26.0029,27.910800000000002
14118894918,2025-04-08 00:00:00,root='Run',7282.4,2229,63.0,3.267,136.8,158.0,416.9,413.0,False,g19996925,7.2824,11.7612
14476682669,2025-04-05 00:00:00,root='Ride',,5235,,,106.1,150.0,75.1,151.0,True,b7688713,,
14089794366,2025-04-05 00:00:00,root='Ride',20535.0,4451,339.0,4.614,,,119.7,150.0,False,b12356755,20.535,16.6104
14079720382,2025-04-04 00:00:00,root='Ride',13893.3,2547,286.0,5.455,,,162.3,208.0,False,b7688713,13.8933,19.638
14067635599,2025-04-03 00:00:00,root='Ride',46384.1,10379,1717.0,4.469,118.9,154.0,192.1,234.0,False,b12356755,46.3841,16.0884
14476686022,2025-04-03 00:00:00,root='Ride',,11528,,,124.3,183.0,170.7,234.0,True,b7688713,,
14060014557,2025-04-01 00:00:00,root='Ride',177282.0,41429,4219.0,4.279,,,150.3,,False,b12356755,177.282,15.4044
14048144438,2025-03-31 00:00:00,root='Ride',227204.0,52803,5653.0,4.303,,,155.2,,False,b12356755,227.204,15.4908
14035630337,2025-03-30 00:00:00,root='Ride',151699.0,29774,2270.0,5.095,113.9,138.0,85.4,161.0,False,b7688713,151.699,18.342
14032413576,2025-03-30 00:00:00,root='Ride',114488.0,19814,1786.0,5.778,130.7,165.0,197.8,232.0,False,b12356755,114.488,20.8008
14023100182,2025-03-29 00:00:00,root='Ride',24218.1,3544,211.0,6.834,,,161.6,185.0,False,b7688713,24.2181,24.6024
14474518276,2025-03-26 00:00:00,root='Ride',,3809,,,125.1,156.0,230.4,244.0,True,b7688713,,
13996076921,2025-03-26 00:00:00,root='VirtualRide',40505.5,3859,137.0,10.496,124.4,150.0,229.6,244.0,False,b7688713,40.5055,37.7856
13984086897,2025-03-25 00:00:00,root='Run',8024.5,2335,57.0,3.437,144.3,168.0,434.6,441.0,False,g19996925,8.0245,12.373199999999999
13976386760,2025-03-24 00:00:00,root='Swim',1900.0,1928,,0.985,112.6,147.0,,,True,,1.9,3.546
13967142508,2025-03-23 00:00:00,root='Ride',60816.4,7254,78.0,8.384,121.9,136.0,222.5,223.0,False,b12356755,60.8164,30.1824
13938137948,2025-03-20 00:00:00,root='Ride',49998.8,5188,33.0,9.637,125.6,149.0,227.9,232.0,False,b7688713,49.9988,34.693200000000004
13933386141,2025-03-20 00:00:00,root='Ride',48267.9,5621,39.0,8.587,123.5,132.0,205.6,207.0,False,b7688713,48.267900000000004,30.9132
13927920346,2025-03-19 00:00:00,root='Run',8115.2,2233,50.0,3.634,150.8,168.0,465.6,461.0,False,g19996925,8.1152,13.0824
13918647785,2025-03-18 00:00:00,root='VirtualRide',30600.5,3653,386.0,8.377,120.0,136.0,227.5,226.0,False,b7688713,30.6005,30.157200000000003
13910581532,2025-03-17 00:00:00,root='Swim',2300.0,2353,,0.977,109.0,142.0,,,True,,2.3,3.5172
13897614006,2025-03-16 00:00:00,root='Ride',132627.0,15845,177.0,8.37,122.1,137.0,200.9,203.0,False,b7688713,132.627,30.131999999999998
13888016637,2025-03-15 00:00:00,root='Ride',69085.9,7776,70.0,8.885,133.0,165.0,235.7,249.0,False,b7688713,69.0859,31.986
13881581551,2025-03-14 00:00:00,root='VirtualRide',23303.4,3265,410.0,7.137,128.0,145.0,232.4,235.0,False,b7688713,23.3034,25.693199999999997
13874014016,2025-03-13 00:00:00,root='VirtualRide',40732.3,3735,132.0,10.906,117.0,129.0,211.5,213.0,False,b7688713,40.7323,39.2616
13864159038,2025-03-12 00:00:00,root='Ride',49633.4,5809,42.0,8.544,122.7,132.0,223.0,223.0,False,b7688713,49.6334,30.7584
13859196127,2025-03-12 00:00:00,root='Ride',48254.3,5418,38.0,8.906,128.2,140.0,209.9,213.0,False,b7688713,48.2543,32.061600000000006
13854451235,2025-03-11 00:00:00,root='Run',10220.0,3262,99.0,3.133,127.4,140.0,401.8,401.0,False,g19996925,10.22,11.2788
13845936574,2025-03-10 00:00:00,root='Swim',1525.0,1603,,0.951,102.6,142.0,,,True,,1.525,3.4236
13825000352,2025-03-08 00:00:00,root='Ride',175135.0,19706,261.0,8.887,133.4,155.0,217.1,218.0,False,b7688713,175.135,31.9932
13808620429,2025-03-06 00:00:00,root='VirtualRide',45902.3,4256,171.0,10.785,115.8,126.0,220.0,221.0,False,b7688713,45.902300000000004,38.826
13794809977,2025-03-05 00:00:00,root='Run',6336.5,1837,74.0,3.449,150.4,169.0,445.4,468.0,False,g19996876,6.3365,12.4164
13789085561,2025-03-04 00:00:00,root='Ride',49188.1,5661,35.0,8.689,128.5,139.0,218.8,219.0,False,b7688713,49.1881,31.2804
13783719575,2025-03-04 00:00:00,root='Ride',48234.0,5443,39.0,8.862,129.5,142.0,209.0,212.0,False,b7688713,48.234,31.903200000000002
13780602295,2025-03-03 00:00:00,root='Swim',1550.0,1589,,0.975,102.8,146.0,,,True,,1.55,3.51
13761109118,2025-03-01 00:00:00,root='Ride',85654.8,10701,609.0,8.004,121.7,154.0,197.5,220.0,False,b7688713,85.65480000000001,28.8144
13756390781,2025-03-01 00:00:00,root='Ride',15046.9,2637,83.0,5.706,107.6,154.0,120.6,155.0,False,b7688713,15.046899999999999,20.541600000000003
13751932909,2025-02-28 00:00:00,root='VirtualRide',51298.0,5420,339.0,9.465,0.2,115.0,226.4,256.0,False,b7688713,51.298,34.074
13731493773,2025-02-26 00:00:00,root='Run',7475.5,2014,125.0,3.712,152.9,169.0,498.3,516.0,False,g19996925,7.4755,13.3632
13725090006,2025-02-25 00:00:00,root='VirtualRide',43044.9,4225,379.0,10.188,126.6,155.0,237.6,260.0,False,b7688713,43.0449,36.6768
13716608981,2025-02-24 00:00:00,root='Swim',1400.0,1675,,0.836,128.7,154.0,,,True,,1.4,3.0096
13705710008,2025-02-23 00:00:00,root='Ride',148776.0,16947,183.0,8.779,128.6,157.0,199.2,208.0,False,b7688713,148.776,31.604400000000002
13698023525,2025-02-22 00:00:00,root='VirtualRide',45446.3,4820,502.0,9.429,130.0,140.0,238.6,241.0,False,b7688713,45.4463,33.9444
13688691638,2025-02-21 00:00:00,root='VirtualRide',43519.6,4849,541.0,8.975,79.7,182.0,232.6,264.0,False,b7688713,43.5196,32.31
13672835088,2025-02-19 00:00:00,root='VirtualRide',42923.0,4515,330.0,9.507,73.8,132.0,228.8,231.0,False,b7688713,42.923,34.2252
13661994767,2025-02-18 00:00:00,root='Run',10041.1,3159,64.0,3.179,135.4,150.0,408.0,410.0,False,g19996925,10.0411,11.4444
13654390711,2025-02-17 00:00:00,root='Swim',1075.0,1176,,0.914,92.4,144.0,,,True,,1.075,3.2904
13645592666,2025-02-16 00:00:00,root='Run',5695.4,1818,118.0,3.133,157.9,169.0,438.9,463.0,False,g19996925,5.695399999999999,11.2788
13642847355,2025-02-16 00:00:00,root='Ride',80091.8,9785,168.0,8.185,121.0,138.0,210.6,211.0,False,b7688713,80.0918,29.466
13632381827,2025-02-15 00:00:00,root='VirtualRide',60396.8,5874,326.0,10.282,131.2,144.0,206.2,209.0,False,b7688713,60.396800000000006,37.0152
13623678252,2025-02-14 00:00:00,root='VirtualRide',31735.1,3704,212.0,8.568,133.5,161.0,205.0,224.0,False,b7688713,31.7351,30.8448
13621206387,2025-02-13 00:00:00,root='Ride',21169.4,3646,62.0,5.806,105.1,133.0,69.7,,False,b7688713,21.169400000000003,20.901600000000002
13614483127,2025-02-13 00:00:00,root='Run',7326.4,2101,140.0,3.487,151.3,172.0,477.6,482.0,False,g19996876,7.3264,12.5532
13600749705,2025-02-11 00:00:00,root='Ride',,2751,,,146.9,169.0,292.0,311.0,True,b7688713,,
13600888205,2025-02-11 00:00:00,root='VirtualRide',22279.9,2812,391.0,7.923,145.9,170.0,245.8,262.0,False,b7688713,22.2799,28.5228
13593374943,2025-02-10 00:00:00,root='Swim',1000.0,1195,,0.837,92.0,139.0,,,True,,1.0,3.0132
13582619615,2025-02-09 00:00:00,root='Ride',11045.3,2146,62.0,5.147,,,147.1,151.0,False,b12356755,11.0453,18.529200000000003
13579871665,2025-02-09 00:00:00,root='Ride',35105.4,5081,107.0,6.909,154.2,170.0,270.3,293.0,False,b12356755,35.1054,24.8724
13571350666,2025-02-08 00:00:00,root='Ride',71843.5,8561,82.0,8.392,125.5,147.0,208.5,213.0,False,b7688713,71.8435,30.211199999999998
13566339144,2025-02-07 00:00:00,root='VirtualRide',50453.2,4849,344.0,10.405,132.7,148.0,213.9,216.0,False,b7688713,50.453199999999995,37.458
13558294060,2025-02-06 00:00:00,root='Run',10414.9,3036,110.0,3.43,140.9,167.0,453.2,462.0,False,g19996876,10.4149,12.348
13539484952,2025-02-04 00:00:00,root='VirtualRide',53394.7,4899,257.0,10.899,129.9,143.0,215.8,217.0,False,b7688713,53.3947,39.236399999999996
13531431734,2025-02-03 00:00:00,root='Swim',1000.0,980,,1.02,102.9,142.0,,,True,,1.0,3.672
13516983608,2025-02-02 00:00:00,root='Ride',5839.5,768,,7.604,132.3,140.0,219.6,225.0,False,b12356755,5.8395,27.3744
13516745647,2025-02-02 00:00:00,root='Ride',34734.2,3732,25.0,9.307,155.8,172.0,290.8,309.0,False,b12356755,34.734199999999994,33.5052
13511720801,2025-02-01 00:00:00,root='Ride',40388.8,5134,113.0,7.867,115.9,128.0,209.7,212.0,False,b12356755,40.3888,28.3212
13500418171,2025-01-31 00:00:00,root='Run',6150.9,1868,117.0,3.293,142.4,173.0,447.0,478.0,False,g19996925,6.1509,11.854800000000001
13496046852,2025-01-30 00:00:00,root='Ride',,3323,,,136.8,154.0,277.8,280.0,True,b7688713,,
13496059214,2025-01-30 00:00:00,root='VirtualRide',31425.4,3400,281.0,9.243,,,225.9,229.0,False,b7688713,31.4254,33.2748
13486185334,2025-01-29 00:00:00,root='Run',7448.1,2347,75.0,3.173,136.2,146.0,402.9,412.0,False,g19996925,7.4481,11.4228
13468775010,2025-01-27 00:00:00,root='Swim',500.0,516,,0.969,89.3,128.0,,,True,,0.5,3.4884
13426427704,2025-01-22 00:00:00,root='VirtualRide',43494.6,4905,562.0,8.867,131.5,148.0,231.9,233.0,False,b7688713,43.4946,31.921200000000002
13417654366,2025-01-21 00:00:00,root='VirtualRide',64591.3,6993,562.0,9.237,136.4,172.0,225.3,243.0,False,b7688713,64.5913,33.2532
13399705794,2025-01-19 00:00:00,root='Run',5586.6,1822,71.0,3.066,134.6,140.0,395.2,395.0,False,g19996925,5.586600000000001,11.0376
13399403008,2025-01-19 00:00:00,root='VirtualRide',33811.2,3740,249.0,9.04,135.9,157.0,244.2,260.0,False,b7688713,33.8112,32.544
13386060338,2025-01-18 00:00:00,root='Ride',39929.9,4994,35.0,7.996,163.7,176.0,324.1,334.0,False,b12356755,39.9299,28.785600000000002
13372429584,2025-01-16 00:00:00,root='VirtualRide',42897.2,4215,270.0,10.177,131.6,144.0,239.1,240.0,False,b7688713,42.8972,36.6372
13363739736,2025-01-15 00:00:00,root='Run',9488.1,2926,98.0,3.243,141.7,164.0,410.7,414.0,False,g19996925,9.488100000000001,11.6748
13354761483,2025-01-14 00:00:00,root='VirtualRide',41327.3,3923,132.0,10.535,125.9,138.0,207.2,210.0,False,b7688713,41.3273,37.926
13334176539,2025-01-12 00:00:00,root='Run',21252.5,5638,92.0,3.77,163.5,183.0,468.3,470.0,False,g19996876,21.2525,13.572000000000001
13323015756,2025-01-11 00:00:00,root='Ride',38017.3,4005,80.0,9.492,158.9,173.0,294.8,313.0,False,b12356755,38.017300000000006,34.171200000000006
13301072060,2025-01-08 00:00:00,root='Run',6359.8,2040,72.0,3.118,131.4,146.0,408.4,403.0,False,g19996925,6.3598,11.2248
13291729034,2025-01-07 00:00:00,root='Run',9623.7,2844,206.0,3.384,145.0,167.0,436.8,453.0,False,g19996876,9.623700000000001,12.1824
13284443674,2025-01-06 00:00:00,root='VirtualRide',36079.0,3671,200.0,9.828,143.1,173.0,240.3,277.0,False,b7688713,36.079,35.3808
13263842507,2025-01-04 00:00:00,root='NordicSki',10060.8,6309,766.0,1.595,114.0,143.0,,,False,,10.060799999999999,5.742
13255512399,2025-01-03 00:00:00,root='Snowboard',34918.4,7688,3739.9,4.542,,,,,False,,34.9184,16.3512
13248043450,2025-01-02 00:00:00,root='Run',8813.2,3304,293.0,2.667,133.8,151.0,365.8,397.0,False,g19996925,8.8132,9.6012
13246355786,2025-01-02 00:00:00,root='Snowboard',47570.4,10118,4883.4,4.702,,,,,False,,47.5704,16.9272
13239260479,2025-01-01 00:00:00,root='Snowboard',23636.3,4608,2550.3,5.129,,,,,False,,23.6363,18.464399999999998
13235268073,2024-12-31 00:00:00,root='Snowboard',95903.6,16031,8635.3,5.982,,,,,False,,95.90360000000001,21.5352
13225269794,2024-12-30 00:00:00,root='Swim',1200.0,1439,,0.834,136.5,172.0,,,True,,1.2,3.0023999999999997
13223866767,2024-12-30 00:00:00,root='Snowboard',43201.0,8260,3788.2,5.23,,,,,False,,43.201,18.828000000000003
13217037241,2024-12-29 00:00:00,root='Run',7327.1,2428,266.0,3.018,130.1,148.0,430.2,470.0,False,g19996925,7.327100000000001,10.864799999999999
13217036089,2024-12-29 00:00:00,root='Hike',5259.9,5743,387.0,0.916,98.7,130.0,,,False,,5.2599,3.2976
13192775496,2024-12-26 00:00:00,root='VirtualRide',60745.3,5533,200.0,10.979,129.1,141.0,219.1,220.0,False,b7688713,60.7453,39.5244
13161034439,2024-12-21 00:00:00,root='Ride',34498.3,4733,126.0,7.289,160.0,179.0,309.8,320.0,False,b12356755,34.4983,26.2404
13150075104,2024-12-19 00:00:00,root='Run',7654.4,2463,200.0,3.108,135.8,143.0,408.9,441.0,False,g19996876,7.6544,11.1888
13144582777,2024-12-18 00:00:00,root='VirtualRide',50322.5,5598,373.0,8.989,131.1,148.0,220.5,224.0,False,b7688713,50.3225,32.360400000000006
13136600568,2024-12-17 00:00:00,root='WeightTraining',,1945,,,111.2,137.0,,,True,,,
13122966661,2024-12-15 00:00:00,root='VirtualRide',60374.7,5848,315.0,10.324,129.2,156.0,231.0,245.0,False,b7688713,60.3747,37.1664
13111445820,2024-12-14 00:00:00,root='Run',11414.6,4188,355.0,2.726,134.9,164.0,378.0,407.0,False,g19996925,11.4146,9.813600000000001
13108061073,2024-12-13 00:00:00,root='Ride',28277.0,3648,183.0,7.751,116.5,152.0,190.6,217.0,False,b7688713,28.277,27.9036
13094851546,2024-12-11 00:00:00,root='Run',6113.8,1811,92.0,3.376,138.9,161.0,428.9,441.0,False,g19996876,6.1138,12.153599999999999
13080321165,2024-12-09 00:00:00,root='VirtualRide',51140.5,5470,561.0,9.349,128.2,154.0,246.9,255.0,False,b7688713,51.1405,33.656400000000005
13065042039,2024-12-07 00:00:00,root='Run',14043.6,4740,231.0,2.963,137.2,149.0,388.1,410.0,False,g19996925,14.0436,10.6668
13059660789,2024-12-06 00:00:00,root='VirtualRide',27566.8,2717,134.0,10.146,136.6,166.0,232.0,249.0,False,b7688713,27.5668,36.525600000000004
13054779571,2024-12-05 00:00:00,root='VirtualRide',56211.9,5859,366.0,9.594,133.2,152.0,226.2,233.0,False,b7688713,56.2119,34.538399999999996
13046752612,2024-12-04 00:00:00,root='Run',9051.1,2656,165.0,3.408,135.2,155.0,433.6,458.0,False,g19996876,9.0511,12.2688
13039085389,2024-12-03 00:00:00,root='VirtualRide',35444.4,3656,305.0,9.695,124.1,141.0,230.1,233.0,False,b7688713,35.4444,34.902
13014749929,2024-11-30 00:00:00,root='Ride',103398.0,11731,213.0,8.814,131.7,167.0,223.9,235.0,False,b7688713,103.398,31.7304
13008292691,2024-11-29 00:00:00,root='Run',6063.1,1729,132.0,3.507,140.5,163.0,463.9,484.0,False,g19996876,6.0631,12.625200000000001
13003390020,2024-11-28 00:00:00,root='VirtualRide',42259.5,4243,257.0,9.96,135.0,166.0,241.3,260.0,False,b7688713,42.2595,35.856
12996571842,2024-11-27 00:00:00,root='VirtualRide',60305.9,6620,509.0,9.11,126.3,168.0,205.5,234.0,False,b7688713,60.3059,32.796
12973987461,2024-11-24 00:00:00,root='Ride',90471.8,10867,299.0,8.325,133.5,159.0,263.0,,False,b12356755,90.4718,29.97
12962997708,2024-11-23 00:00:00,root='Run',17319.1,5625,194.0,3.079,134.6,145.0,399.7,402.0,False,g19996925,17.3191,11.0844
12959038184,2024-11-22 00:00:00,root='VirtualRide',34304.0,3188,164.0,10.76,130.1,142.0,217.8,219.0,False,b7688713,34.304,38.736
12957457572,2024-11-22 00:00:00,root='Run',8143.4,2440,126.0,3.337,127.4,137.0,446.3,460.0,False,g19996925,8.1434,12.013200000000001
12953144128,2024-11-21 00:00:00,root='VirtualRide',50196.9,5730,627.0,8.76,138.8,176.0,228.8,261.0,False,b7688713,50.1969,31.536
